115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
