,State,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
0,Washington,1126,8,8,9,8,8,8,7,8,7,7,7,7,7,7
1,Illinois,5426,63,62,62,61,60,59,59,58,57,56,55,55,54,53
2,California,4242,201,114,115,115,116,115,116,116,116,116,116,116,116,116
3,Arizona,906,26,26,27,27,27,27,28,28,28,28,28,29,29,29
4,Massachusetts,6846,82,80,78,76,75,72,71,68,67,66,63,62,60,59
5,Wisconsin,594,17,18,17,18,19,18,18,19,19,19,20,19,20,20
6,Texas,1683,40,41,41,41,40,41,40,41,40,40,40,40,40,40
7,Nebraska,178,7,7,7,8,7,8,8,8,8,9,8,9,9,9
8,Utah,113,4,4,5,4,5,4,5,4,5,5,4,5,4,5
9,Oregon,153,4,4,4,4,4,4,4,4,3,4,4,3,4,3
10,Florida,2450,21,22,21,21,20,21,20,20,20,19,19,19,19,19
11,New York,29699,153,147,140,135,111,88,82,79,75,72,68,65,61,59
12,Rhode Island,718,10,10,10,10,9,10,9,9,9,9,9,8,9,8
13,Georgia,2019,25,25,25,25,25,24,25,25,24,25,24,25,24,24
14,New Hampshire,245,3,3,3,3,4,3,3,3,3,4,3,3,3,4
15,North Carolina,911,18,19,19,19,19,19,20,20,20,20,20,21,20,21
16,New Jersey,11698,98,96,92,89,87,83,80,77,75,70,54,47,45,44
17,Colorado,1445,17,18,17,17,16,17,16,16,16,16,15,15,15,15
18,Maryland,2532,55,55,55,55,55,55,55,54,54,54,53,54,53,53
19,Nevada,419,10,8,8,8,8,8,8,8,8,8,8,7,8,8
20,Tennessee,360,14,7,7,7,7,7,8,7,7,7,7,8,7,7
21,Hawaii,17,1,0,0,1,0,1,0,1,0,1,0,0,1,0
22,Indiana,2134,35,34,35,34,35,34,33,34,33,33,33,32,33,32
23,Kentucky,441,11,12,11,12,12,11,12,12,12,12,12,12,12,12
24,Minnesota,1050,21,22,23,24,24,25,26,26,27,28,29,29,30,31
25,Oklahoma,334,5,5,5,6,5,5,5,5,5,4,5,5,4,5
26,Pennsylvania,5555,45,45,44,43,42,42,40,40,39,38,37,36,36,35
27,South Carolina,494,10,11,11,10,11,11,10,11,11,10,11,10,11,11
28,District of Columbia,466,14,9,8,9,9,8,8,8,8,8,7,8,7,7
29,Kansas,211,3,3,3,3,3,2,3,3,3,2,3,3,3,2
30,Missouri,784,32,17,17,16,17,16,17,16,16,15,16,16,15,15
31,Vermont,55,0,1,1,0,1,1,0,1,0,1,0,1,0,1
32,Virginia,1375,41,41,42,41,42,42,42,42,42,43,42,43,42,43
33,Connecticut,3944,34,33,33,31,30,30,28,28,27,26,25,24,24,22
34,Iowa,537,21,13,14,14,15,14,15,15,15,15,16,15,16,16
35,Louisiana,2791,137,21,19,20,19,18,18,17,17,16,16,16,15,14
36,Ohio,2155,54,30,30,30,31,30,30,31,30,30,31,30,30,31
37,Michigan,5491,47,47,46,45,45,44,43,43,41,41,41,39,39,39
38,South Dakota,62,2,3,3,2,3,3,2,3,2,3,3,2,3,2
39,Arkansas,133,2,3,3,3,2,3,3,3,3,2,3,3,3,2
40,Delaware,366,8,9,8,9,8,8,8,8,8,8,7,8,7,8
41,Mississippi,734,17,18,18,18,18,18,19,18,18,18,18,19,18,18
42,New Mexico,356,8,8,9,9,8,9,9,9,9,9,9,9,9,9
43,North Dakota,64,3,3,2,3,2,3,2,3,3,2,3,3,3,3
44,Wyoming,16,0,1,0,0,1,0,0,1,0,0,0,1,0,0
45,Alaska,8,0,1,0,1,0,1,0,1,0,1,0,0,1,0
46,Maine,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,Alabama,630,12,13,13,13,13,14,13,13,14,13,14,14,13,14
48,Idaho,82,2,2,2,1,2,2,2,2,2,2,1,2,2,2
49,Montana,17,0,0,1,0,0,0,0,1,0,0,0,0,1,0
50,Puerto Rico,136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,75,1,1,2,1,1,1,2,1,1,1,1,1,2,1
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
